iso2,year,variable,value
CH,2003,new_sp,107.0
CH,2004,new_sp,119.0
CH,2005,new_sp,108.0
CH,2006,new_sp,112.0
CH,2007,new_sp,95.0
CH,2008,new_sp,64.0
CI,1980,new_sp,
CI,1981,new_sp,
CI,1982,new_sp,
CI,1983,new_sp,
CI,1984,new_sp,
CI,1985,new_sp,
CI,1986,new_sp,
CI,1987,new_sp,
CI,1988,new_sp,
CI,1989,new_sp,
CI,1990,new_sp,
CI,1991,new_sp,
CI,1992,new_sp,
CI,1993,new_sp,7012.0
CI,1994,new_sp,
CI,1995,new_sp,8254.0
CI,1996,new_sp,8927.0
CI,1997,new_sp,9093.0
CI,1998,new_sp,9850.0
CI,1999,new_sp,10047.0
CI,2000,new_sp,8497.0
CI,2001,new_sp,10920.0
CI,2002,new_sp,11026.0
CI,2003,new_sp,11430.0
CI,2004,new_sp,12250.0
CI,2005,new_sp,12496.0
CI,2006,new_sp,12867.0
CI,2007,new_sp,14071.0
CI,2008,new_sp,15294.0
CK,1980,new_sp,8.0
CK,1981,new_sp,2.0
CK,1982,new_sp,12.0
CK,1983,new_sp,15.0
CK,1984,new_sp,3.0
CK,1985,new_sp,8.0
CK,1986,new_sp,3.0
CK,1987,new_sp,2.0
CK,1988,new_sp,0.0
CK,1989,new_sp,2.0
CK,1990,new_sp,0.0
CK,1991,new_sp,1.0
CK,1992,new_sp,6.0
CK,1993,new_sp,5.0
CK,1994,new_sp,4.0
CK,1995,new_sp,2.0
CK,1996,new_sp,1.0
CK,1997,new_sp,2.0
CK,1998,new_sp,0.0
CK,1999,new_sp,0.0
CK,2000,new_sp,0.0
CK,2001,new_sp,2.0
CK,2002,new_sp,1.0
CK,2003,new_sp,0.0
CK,2004,new_sp,1.0
CK,2005,new_sp,1.0
CK,2006,new_sp,0.0
CK,2007,new_sp,
CK,2008,new_sp,2.0
CL,1980,new_sp,
CL,1981,new_sp,
CL,1982,new_sp,
CL,1983,new_sp,
CL,1984,new_sp,
CL,1985,new_sp,
CL,1986,new_sp,
CL,1987,new_sp,
CL,1988,new_sp,
CL,1989,new_sp,
CL,1990,new_sp,
CL,1991,new_sp,
CL,1992,new_sp,
CL,1993,new_sp,2629.0
CL,1994,new_sp,1951.0
CL,1995,new_sp,1561.0
CL,1996,new_sp,1562.0
CL,1997,new_sp,1582.0
CL,1998,new_sp,1576.0
CL,1999,new_sp,1497.0
CL,2000,new_sp,1290.0
CL,2001,new_sp,1355.0
CL,2002,new_sp,1412.0
CL,2003,new_sp,1276.0
CL,2004,new_sp,1297.0
CL,2005,new_sp,1186.0
CL,2006,new_sp,1533.0
CL,2007,new_sp,1166.0
CL,2008,new_sp,1114.0
CM,1980,new_sp,
CM,1981,new_sp,
CM,1982,new_sp,
CM,1983,new_sp,
CM,1984,new_sp,
CM,1985,new_sp,
CM,1986,new_sp,
CM,1987,new_sp,
CM,1988,new_sp,
CM,1989,new_sp,
CM,1990,new_sp,
CM,1991,new_sp,
CM,1992,new_sp,
CM,1993,new_sp,2316.0
CM,1994,new_sp,1883.0
CM,1995,new_sp,2896.0
CM,1996,new_sp,2312.0
CM,1997,new_sp,3548.0
CM,1998,new_sp,4374.0
CM,1999,new_sp,5832.0
CM,2000,new_sp,3960.0
CM,2001,new_sp,4695.0
CM,2002,new_sp,7921.0
CM,2003,new_sp,10692.0
CM,2004,new_sp,11218.0
CM,2005,new_sp,13001.0
CM,2006,new_sp,12870.0
CM,2007,new_sp,13220.0
CM,2008,new_sp,14232.0
CN,1982,new_sp,
CN,1983,new_sp,
CN,1984,new_sp,
CN,1985,new_sp,
CN,1986,new_sp,
CN,1987,new_sp,
CN,1988,new_sp,
CN,1989,new_sp,
CN,1990,new_sp,
CN,1991,new_sp,
CN,1992,new_sp,
CN,1993,new_sp,84898.0
CN,1994,new_sp,104729.0
CN,1995,new_sp,134488.0
CN,1996,new_sp,203670.0
CN,1997,new_sp,236021.0
CN,1998,new_sp,202817.0
CN,1999,new_sp,201775.0
CN,2000,new_sp,204765.0
CN,2001,new_sp,204591.0
CN,2002,new_sp,194972.0
CN,2003,new_sp,267414.0
CN,2004,new_sp,384886.0
CN,2005,new_sp,472719.0
CN,2006,new_sp,468291.0
CN,2007,new_sp,465877.0
CN,2008,new_sp,462596.0
CO,1980,new_sp,
CO,1981,new_sp,
CO,1982,new_sp,
CO,1983,new_sp,
CO,1984,new_sp,
CO,1985,new_sp,
CO,1986,new_sp,
CO,1987,new_sp,
CO,1988,new_sp,
CO,1989,new_sp,
CO,1990,new_sp,
CO,1991,new_sp,
CO,1992,new_sp,
CO,1993,new_sp,6987.0
CO,1994,new_sp,6532.0
CO,1995,new_sp,7530.0
CO,1996,new_sp,7572.0
CO,1997,new_sp,6090.0
CO,1998,new_sp,6969.0
CO,1999,new_sp,8329.0
CO,2000,new_sp,8358.0
CO,2001,new_sp,8022.0
CO,2002,new_sp,7787.0
CO,2003,new_sp,7972.0
CO,2004,new_sp,7640.0
CO,2005,new_sp,6870.0
CO,2006,new_sp,7648.0
CO,2007,new_sp,7188.0
CO,2008,new_sp,7196.0
CR,1980,new_sp,
CR,1981,new_sp,
CR,1982,new_sp,
CR,1983,new_sp,
CR,1984,new_sp,
CR,1985,new_sp,
CR,1986,new_sp,
CR,1987,new_sp,
CR,1988,new_sp,
CR,1989,new_sp,
CR,1990,new_sp,
CR,1991,new_sp,
CR,1992,new_sp,
CR,1993,new_sp,
CR,1994,new_sp,230.0
CR,1995,new_sp,245.0
CR,1996,new_sp,302.0
CR,1997,new_sp,320.0
CR,1998,new_sp,353.0
CR,1999,new_sp,458.0
CR,2000,new_sp,349.0
CR,2001,new_sp,385.0
CR,2002,new_sp,328.0
CR,2003,new_sp,346.0
CR,2004,new_sp,419.0
CR,2005,new_sp,330.0
CR,2006,new_sp,285.0
CR,2007,new_sp,322.0
CR,2008,new_sp,287.0
CU,1980,new_sp,
CU,1981,new_sp,
CU,1982,new_sp,
CU,1983,new_sp,
CU,1984,new_sp,
CU,1985,new_sp,
CU,1986,new_sp,
CU,1987,new_sp,
CU,1988,new_sp,
CU,1989,new_sp,
CU,1990,new_sp,
CU,1991,new_sp,
CU,1992,new_sp,
CU,1993,new_sp,565.0
CU,1994,new_sp,914.0
CU,1995,new_sp,834.0
CU,1996,new_sp,835.0
CU,1997,new_sp,765.0
CU,1998,new_sp,746.0
CU,1999,new_sp,720.0
CU,2000,new_sp,675.0
CU,2001,new_sp,559.0
CU,2002,new_sp,540.0
CU,2003,new_sp,507.0
CU,2004,new_sp,453.0
CU,2005,new_sp,467.0
CU,2006,new_sp,432.0
CU,2007,new_sp,432.0
CU,2008,new_sp,498.0
CV,1980,new_sp,
CV,1981,new_sp,
CV,1982,new_sp,
CV,1983,new_sp,
CV,1984,new_sp,
CV,1985,new_sp,
CV,1987,new_sp,
CV,1988,new_sp,
CV,1989,new_sp,
CV,1990,new_sp,
CV,1995,new_sp,111.0
CV,1996,new_sp,117.0
CV,1997,new_sp,103.0
CV,1998,new_sp,104.0
CV,2000,new_sp,
CV,2001,new_sp,140.0
CV,2002,new_sp,111.0
CV,2003,new_sp,165.0
CV,2004,new_sp,169.0
CV,2005,new_sp,135.0
CV,2006,new_sp,131.0
CV,2007,new_sp,158.0
CV,2008,new_sp,197.0
CY,1980,new_sp,
CY,1981,new_sp,
CY,1982,new_sp,
CY,1983,new_sp,
CY,1984,new_sp,
CY,1985,new_sp,
CY,1986,new_sp,
CY,1987,new_sp,
CY,1988,new_sp,
CY,1989,new_sp,
CY,1990,new_sp,
CY,1991,new_sp,
CY,1992,new_sp,
CY,1993,new_sp,
CY,1994,new_sp,
CY,1995,new_sp,6.0
CY,1996,new_sp,3.0
CY,1997,new_sp,19.0
CY,1998,new_sp,20.0
CY,1999,new_sp,9.0
CY,2000,new_sp,4.0
CY,2001,new_sp,0.0
CY,2002,new_sp,8.0
CY,2003,new_sp,14.0
CY,2004,new_sp,10.0
CY,2005,new_sp,9.0
CY,2006,new_sp,8.0
CY,2007,new_sp,8.0
CY,2008,new_sp,6.0
CZ,1980,new_sp,
CZ,1981,new_sp,
CZ,1982,new_sp,
CZ,1983,new_sp,
CZ,1984,new_sp,
CZ,1985,new_sp,
CZ,1986,new_sp,
CZ,1987,new_sp,
CZ,1988,new_sp,
CZ,1989,new_sp,
CZ,1990,new_sp,
CZ,1991,new_sp,
CZ,1992,new_sp,
CZ,1993,new_sp,548.0
CZ,1994,new_sp,524.0
CZ,1995,new_sp,487.0
CZ,1996,new_sp,586.0
CZ,1997,new_sp,481.0
CZ,1998,new_sp,545.0
CZ,1999,new_sp,449.0
CZ,2000,new_sp,420.0
CZ,2001,new_sp,391.0
CZ,2002,new_sp,329.0
CZ,2003,new_sp,338.0
CZ,2004,new_sp,302.0
CZ,2005,new_sp,308.0
CZ,2006,new_sp,257.0
CZ,2007,new_sp,267.0
CZ,2008,new_sp,251.0
DE,1980,new_sp,
DE,1981,new_sp,
DE,1982,new_sp,
DE,1983,new_sp,
DE,1984,new_sp,
DE,1985,new_sp,
DE,1986,new_sp,
DE,1987,new_sp,
DE,1988,new_sp,
DE,1989,new_sp,
DE,1990,new_sp,
DE,1991,new_sp,
DE,1992,new_sp,
DE,1993,new_sp,4730.0
DE,1994,new_sp,4177.0
DE,1995,new_sp,3852.0
DE,1996,new_sp,3689.0
DE,1997,new_sp,3346.0
DE,1998,new_sp,3124.0
DE,1999,new_sp,2918.0
DE,2000,new_sp,0.0
DE,2001,new_sp,1935.0
DE,2002,new_sp,1868.0
DE,2003,new_sp,1679.0
DE,2004,new_sp,1562.0
DE,2005,new_sp,1379.0
DE,2006,new_sp,1303.0
DE,2007,new_sp,1183.0
DE,2008,new_sp,954.0
DJ,1981,new_sp,
DJ,1982,new_sp,
DJ,1984,new_sp,
DJ,1985,new_sp,
DJ,1986,new_sp,
DJ,1987,new_sp,
DJ,1988,new_sp,
DJ,1989,new_sp,
DJ,1990,new_sp,
DJ,1991,new_sp,
DJ,1992,new_sp,
DJ,1993,new_sp,1668.0
DJ,1994,new_sp,1743.0
DJ,1995,new_sp,
DJ,1996,new_sp,1744.0
DJ,1997,new_sp,1904.0
DJ,1998,new_sp,1690.0
DJ,1999,new_sp,1564.0
DJ,2000,new_sp,1391.0
DJ,2001,new_sp,1312.0
DJ,2002,new_sp,1253.0
DJ,2003,new_sp,1202.0
DJ,2004,new_sp,1086.0
DJ,2005,new_sp,1120.0
DJ,2006,new_sp,1153.0
DJ,2007,new_sp,1208.0
DJ,2008,new_sp,1375.0
DK,1980,new_sp,
DK,1981,new_sp,
DK,1982,new_sp,
DK,1983,new_sp,
DK,1984,new_sp,
DK,1985,new_sp,
DK,1986,new_sp,
DK,1987,new_sp,
DK,1988,new_sp,
DK,1989,new_sp,
DK,1990,new_sp,
DK,1991,new_sp,
DK,1992,new_sp,
DK,1993,new_sp,243.0
DK,1994,new_sp,120.0
DK,1995,new_sp,128.0
DK,1996,new_sp,97.0
DK,1997,new_sp,114.0
DK,1998,new_sp,132.0
DK,1999,new_sp,172.0
DK,2000,new_sp,171.0
DK,2001,new_sp,127.0
DK,2002,new_sp,135.0
DK,2003,new_sp,143.0
DK,2004,new_sp,146.0
DK,2005,new_sp,129.0
DK,2006,new_sp,123.0
DK,2007,new_sp,135.0
DK,2008,new_sp,106.0
DM,1980,new_sp,
DM,1981,new_sp,
DM,1982,new_sp,
DM,1983,new_sp,
DM,1984,new_sp,
DM,1985,new_sp,
DM,1986,new_sp,
DM,1987,new_sp,
DM,1988,new_sp,
DM,1989,new_sp,
DM,1990,new_sp,
DM,1991,new_sp,
DM,1992,new_sp,
DM,1993,new_sp,6.0
DM,1994,new_sp,8.0
DM,1995,new_sp,5.0
DM,1996,new_sp,7.0
DM,1997,new_sp,5.0
DM,1998,new_sp,5.0
DM,2001,new_sp,
DM,2002,new_sp,2.0
DM,2005,new_sp,
DM,2006,new_sp,8.0
DM,2007,new_sp,3.0
DM,2008,new_sp,3.0
DO,1980,new_sp,
DO,1981,new_sp,
DO,1982,new_sp,
DO,1983,new_sp,
DO,1984,new_sp,
DO,1985,new_sp,
DO,1986,new_sp,
DO,1987,new_sp,
DO,1988,new_sp,
DO,1989,new_sp,
DO,1990,new_sp,
DO,1991,new_sp,
DO,1992,new_sp,
DO,1993,new_sp,2297.0
DO,1994,new_sp,3177.0
DO,1995,new_sp,2787.0
DO,1996,new_sp,3733.0
DO,1997,new_sp,3162.0
DO,1998,new_sp,2669.0
DO,1999,new_sp,3278.0
DO,2000,new_sp,2907.0
DO,2001,new_sp,2622.0
DO,2002,new_sp,2179.0
DO,2003,new_sp,2806.0
DO,2004,new_sp,2720.0
DO,2005,new_sp,2949.0
DO,2006,new_sp,2658.0
DO,2007,new_sp,2373.0
DO,2008,new_sp,2458.0
DZ,1980,new_sp,
DZ,1982,new_sp,
DZ,1983,new_sp,
DZ,1984,new_sp,
DZ,1985,new_sp,
DZ,1986,new_sp,
DZ,1987,new_sp,
DZ,1988,new_sp,
DZ,1989,new_sp,
DZ,1990,new_sp,
DZ,1991,new_sp,
DZ,1992,new_sp,
DZ,1993,new_sp,
DZ,1994,new_sp,6793.0
DZ,1995,new_sp,5735.0
DZ,1996,new_sp,6556.0
DZ,1997,new_sp,7740.0
DZ,1998,new_sp,7462.0
DZ,1999,new_sp,7845.0
DZ,2000,new_sp,8328.0
DZ,2001,new_sp,7953.0
DZ,2002,new_sp,8246.0
DZ,2003,new_sp,8549.0
DZ,2004,new_sp,8285.0
DZ,2005,new_sp,8654.0
DZ,2006,new_sp,8538.0
DZ,2007,new_sp,8439.0
DZ,2008,new_sp,8643.0
EC,1980,new_sp,
EC,1981,new_sp,
EC,1982,new_sp,
EC,1983,new_sp,
EC,1984,new_sp,
EC,1985,new_sp,
EC,1986,new_sp,
EC,1987,new_sp,
EC,1988,new_sp,
EC,1989,new_sp,
EC,1990,new_sp,
EC,1991,new_sp,
EC,1992,new_sp,
EC,1993,new_sp,5325.0
EC,1994,new_sp,6674.0
EC,1995,new_sp,5890.0
EC,1996,new_sp,6426.0
EC,1997,new_sp,7214.0
EC,1998,new_sp,4900.0
EC,1999,new_sp,4300.0
EC,2000,new_sp,5064.0
EC,2001,new_sp,4439.0
EC,2002,new_sp,4223.0
EC,2003,new_sp,4488.0
EC,2004,new_sp,4340.0
EC,2005,new_sp,3048.0
EC,2006,new_sp,3182.0
EC,2007,new_sp,3448.0
EC,2008,new_sp,3380.0
EE,1980,new_sp,
EE,1981,new_sp,
EE,1982,new_sp,
EE,1983,new_sp,
EE,1984,new_sp,
EE,1985,new_sp,
EE,1986,new_sp,
EE,1987,new_sp,
EE,1988,new_sp,
EE,1989,new_sp,
EE,1990,new_sp,
EE,1991,new_sp,
EE,1992,new_sp,
EE,1993,new_sp,303.0
EE,1994,new_sp,347.0
EE,1995,new_sp,369.0
EE,1996,new_sp,240.0
EE,1997,new_sp,269.0
EE,1998,new_sp,299.0
EE,1999,new_sp,274.0
EE,2000,new_sp,255.0
EE,2001,new_sp,212.0
EE,2002,new_sp,203.0
EE,2003,new_sp,201.0
EE,2004,new_sp,203.0
EE,2005,new_sp,162.0
EE,2006,new_sp,147.0
EE,2007,new_sp,168.0
EE,2008,new_sp,144.0
EG,1980,new_sp,
EG,1981,new_sp,
EG,1982,new_sp,
EG,1983,new_sp,
EG,1984,new_sp,
EG,1985,new_sp,
EG,1986,new_sp,
EG,1987,new_sp,
EG,1988,new_sp,
EG,1989,new_sp,
EG,1990,new_sp,
EG,1991,new_sp,
EG,1992,new_sp,
EG,1993,new_sp,
EG,1994,new_sp,1811.0
EG,1995,new_sp,4229.0
EG,1996,new_sp,5084.0
EG,1997,new_sp,5469.0
EG,1998,new_sp,4915.0
EG,1999,new_sp,5094.0
EG,2000,new_sp,4606.0
EG,2001,new_sp,4514.0
EG,2002,new_sp,4889.0
EG,2003,new_sp,5118.0
EG,2004,new_sp,5383.0
EG,2005,new_sp,5217.0
EG,2006,new_sp,4745.0
EG,2007,new_sp,4887.0
EG,2008,new_sp,5102.0
ER,1990,new_sp,
ER,1992,new_sp,
ER,1993,new_sp,
ER,1994,new_sp,
ER,1995,new_sp,
ER,1996,new_sp,
ER,1997,new_sp,120.0
ER,1998,new_sp,135.0
ER,1999,new_sp,527.0
ER,2000,new_sp,590.0
ER,2001,new_sp,702.0
ER,2002,new_sp,646.0
ER,2003,new_sp,887.0
ER,2004,new_sp,720.0
ER,2005,new_sp,687.0
ER,2006,new_sp,680.0
ER,2007,new_sp,694.0
ER,2008,new_sp,839.0
ES,1980,new_sp,
ES,1981,new_sp,
ES,1982,new_sp,
ES,1983,new_sp,
ES,1984,new_sp,
ES,1985,new_sp,
ES,1986,new_sp,
ES,1987,new_sp,
ES,1988,new_sp,
ES,1989,new_sp,
ES,1990,new_sp,
ES,1991,new_sp,
ES,1992,new_sp,
ES,1993,new_sp,
ES,1995,new_sp,2605.0
ES,1996,new_sp,
ES,1997,new_sp,
ES,1998,new_sp,1906.0
ES,1999,new_sp,
ES,2000,new_sp,3423.0
ES,2001,new_sp,2456.0
ES,2002,new_sp,3317.0
ES,2003,new_sp,2876.0
ES,2004,new_sp,2082.0
ES,2005,new_sp,2511.0
ES,2006,new_sp,2006.0
ES,2007,new_sp,2317.0
ES,2008,new_sp,2333.0
ET,1980,new_sp,
ET,1981,new_sp,
ET,1982,new_sp,
ET,1983,new_sp,
ET,1984,new_sp,
ET,1985,new_sp,
ET,1986,new_sp,
ET,1987,new_sp,
ET,1988,new_sp,
ET,1989,new_sp,
ET,1990,new_sp,
ET,1991,new_sp,
ET,1992,new_sp,
ET,1993,new_sp,
ET,1994,new_sp,5752.0
ET,1995,new_sp,9040.0
ET,1996,new_sp,13160.0
ET,1997,new_sp,15957.0
ET,1998,new_sp,18864.0
ET,1999,new_sp,21597.0
ET,2000,new_sp,30510.0
ET,2001,new_sp,33028.0
ET,2002,new_sp,36541.0
ET,2003,new_sp,39698.0
ET,2004,new_sp,41430.0
ET,2005,new_sp,38525.0
ET,2006,new_sp,36674.0
ET,2007,new_sp,38040.0
ET,2008,new_sp,40794.0
FI,1980,new_sp,
FI,1981,new_sp,
FI,1982,new_sp,
FI,1983,new_sp,
FI,1984,new_sp,
FI,1985,new_sp,
FI,1986,new_sp,
FI,1987,new_sp,
FI,1988,new_sp,
FI,1989,new_sp,
FI,1990,new_sp,
FI,1991,new_sp,
FI,1992,new_sp,
FI,1993,new_sp,
FI,1994,new_sp,
FI,1995,new_sp,244.0
FI,1996,new_sp,240.0
FI,1997,new_sp,186.0
FI,1998,new_sp,188.0
FI,1999,new_sp,179.0
FI,2000,new_sp,205.0
FI,2001,new_sp,150.0
FI,2002,new_sp,130.0
FI,2003,new_sp,138.0
FI,2004,new_sp,124.0
FI,2005,new_sp,130.0
FI,2006,new_sp,84.0
FI,2007,new_sp,85.0
FI,2008,new_sp,104.0
FJ,1980,new_sp,
FJ,1981,new_sp,
FJ,1982,new_sp,
FJ,1983,new_sp,
FJ,1984,new_sp,82.0
FJ,1985,new_sp,99.0
FJ,1986,new_sp,86.0
FJ,1987,new_sp,75.0
FJ,1988,new_sp,65.0
FJ,1989,new_sp,76.0
FJ,1990,new_sp,84.0
FJ,1991,new_sp,75.0
FJ,1992,new_sp,75.0
FJ,1993,new_sp,61.0
FJ,1994,new_sp,62.0
FJ,1995,new_sp,68.0
FJ,1996,new_sp,69.0
FJ,1997,new_sp,66.0
FJ,1998,new_sp,74.0
FJ,1999,new_sp,65.0
FJ,2000,new_sp,62.0
FJ,2001,new_sp,73.0
FJ,2002,new_sp,74.0
FJ,2003,new_sp,78.0
FJ,2004,new_sp,62.0
FJ,2005,new_sp,63.0
FJ,2006,new_sp,73.0
FJ,2007,new_sp,52.0
FJ,2008,new_sp,78.0
FM,1982,new_sp,
FM,1983,new_sp,
FM,1984,new_sp,
FM,1985,new_sp,
FM,1986,new_sp,
FM,1987,new_sp,
FM,1988,new_sp,
FM,1989,new_sp,
FM,1990,new_sp,
FM,1991,new_sp,
FM,1992,new_sp,
FM,1993,new_sp,
FM,1994,new_sp,
FM,1995,new_sp,9.0
FM,1996,new_sp,14.0
FM,1997,new_sp,9.0
FM,1998,new_sp,14.0
FM,1999,new_sp,
FM,2000,new_sp,15.0
FM,2001,new_sp,8.0
FM,2002,new_sp,22.0
FM,2003,new_sp,26.0
FM,2004,new_sp,35.0
FM,2005,new_sp,32.0
FM,2006,new_sp,41.0
FM,2007,new_sp,47.0
FM,2008,new_sp,38.0
FR,1980,new_sp,
FR,1981,new_sp,
FR,1982,new_sp,
FR,1983,new_sp,
FR,1984,new_sp,
FR,1985,new_sp,
FR,1986,new_sp,
FR,1987,new_sp,
FR,1988,new_sp,
FR,1989,new_sp,
FR,1990,new_sp,
FR,1991,new_sp,
FR,1992,new_sp,
FR,1993,new_sp,4455.0
FR,1994,new_sp,3196.0
FR,1995,new_sp,3449.0
FR,1996,new_sp,3002.0
FR,1997,new_sp,2430.0
FR,1998,new_sp,
FR,1999,new_sp,2325.0
FR,2000,new_sp,1815.0
FR,2001,new_sp,2398.0
FR,2002,new_sp,2276.0
FR,2003,new_sp,2219.0
FR,2004,new_sp,1923.0
FR,2005,new_sp,1941.0
FR,2006,new_sp,1911.0
FR,2007,new_sp,1921.0
FR,2008,new_sp,1222.0
GA,1980,new_sp,
GA,1981,new_sp,
GA,1982,new_sp,
GA,1983,new_sp,
GA,1984,new_sp,
GA,1985,new_sp,
GA,1986,new_sp,
GA,1987,new_sp,
GA,1988,new_sp,
GA,1989,new_sp,
GA,1990,new_sp,
GA,1991,new_sp,
GA,1992,new_sp,
GA,1993,new_sp,
GA,1994,new_sp,395.0
GA,1995,new_sp,486.0
GA,1996,new_sp,263.0
GA,1997,new_sp,577.0
GA,1998,new_sp,889.0
GA,1999,new_sp,916.0
GA,2001,new_sp,1137.0
GA,2002,new_sp,1033.0
GA,2003,new_sp,1233.0
GA,2004,new_sp,1323.0
GA,2005,new_sp,1042.0
GA,2006,new_sp,1145.0
GA,2007,new_sp,1462.0
GA,2008,new_sp,1502.0
GB,1980,new_sp,
GB,1981,new_sp,
GB,1982,new_sp,
GB,1983,new_sp,
GB,1984,new_sp,
GB,1985,new_sp,
GB,1986,new_sp,
GB,1987,new_sp,
GB,1988,new_sp,
GB,1989,new_sp,
GB,1990,new_sp,
GB,1991,new_sp,
GB,1992,new_sp,
GB,1993,new_sp,283.0
GB,1994,new_sp,270.0
GB,1995,new_sp,
GB,1996,new_sp,4147.0
GB,1997,new_sp,844.0
GB,1998,new_sp,1342.0
GB,1999,new_sp,797.0
GB,2000,new_sp,1204.0
GB,2001,new_sp,946.0
GB,2002,new_sp,1365.0
GB,2003,new_sp,1455.0
GB,2004,new_sp,1693.0
GB,2005,new_sp,1821.0
GB,2006,new_sp,1767.0
GB,2007,new_sp,1639.0
GB,2008,new_sp,1286.0
GD,1980,new_sp,
GD,1981,new_sp,
GD,1982,new_sp,
GD,1983,new_sp,
GD,1984,new_sp,
GD,1985,new_sp,
GD,1986,new_sp,
GD,1987,new_sp,
GD,1988,new_sp,
GD,1989,new_sp,
GD,1990,new_sp,
GD,1991,new_sp,
GD,1992,new_sp,
GD,1993,new_sp,0.0
GD,1994,new_sp,3.0
GD,1995,new_sp,2.0
GD,1996,new_sp,0.0
GD,1997,new_sp,1.0
GD,1998,new_sp,2.0
GD,1999,new_sp,3.0
GD,2000,new_sp,0.0
GD,2002,new_sp,0.0
GD,2003,new_sp,2.0
GD,2004,new_sp,2.0
GD,2005,new_sp,
GD,2006,new_sp,1.0
GD,2007,new_sp,3.0
GD,2008,new_sp,5.0
GE,1980,new_sp,
GE,1981,new_sp,
GE,1982,new_sp,
GE,1983,new_sp,
GE,1984,new_sp,
GE,1985,new_sp,
GE,1986,new_sp,
GE,1987,new_sp,
GE,1988,new_sp,
GE,1989,new_sp,
GE,1990,new_sp,
GE,1992,new_sp,
GE,1993,new_sp,
GE,1995,new_sp,221.0
GE,1996,new_sp,482.0
GE,1997,new_sp,595.0
GE,1998,new_sp,547.0
GE,1999,new_sp,746.0
GE,2000,new_sp,601.0
GE,2001,new_sp,1014.0
GE,2002,new_sp,987.0
GE,2003,new_sp,989.0
GE,2004,new_sp,1311.0
GE,2005,new_sp,1509.0
GE,2006,new_sp,1831.0
GE,2007,new_sp,1867.0
GE,2008,new_sp,1868.0
GH,1980,new_sp,
GH,1981,new_sp,
GH,1982,new_sp,
GH,1983,new_sp,
GH,1984,new_sp,
GH,1985,new_sp,
GH,1986,new_sp,
GH,1987,new_sp,
GH,1988,new_sp,
GH,1989,new_sp,
GH,1990,new_sp,
GH,1991,new_sp,
GH,1992,new_sp,
GH,1993,new_sp,
GH,1994,new_sp,5778.0
GH,1995,new_sp,2638.0
GH,1996,new_sp,6474.0
GH,1997,new_sp,7254.0
GH,1998,new_sp,7757.0
GH,1999,new_sp,6877.0
GH,2000,new_sp,7316.0
GH,2001,new_sp,7712.0
GH,2002,new_sp,7732.0
GH,2003,new_sp,7714.0
GH,2004,new_sp,7259.0
GH,2005,new_sp,7505.0
GH,2006,new_sp,7786.0
GH,2007,new_sp,7429.0
GH,2008,new_sp,7904.0
GM,1980,new_sp,
GM,1981,new_sp,
GM,1994,new_sp,
GM,1995,new_sp,778.0
GM,1996,new_sp,743.0
GM,1997,new_sp,820.0
GM,1998,new_sp,900.0
GM,1999,new_sp,861.0
GM,2001,new_sp,
GM,2002,new_sp,1035.0
GM,2003,new_sp,1040.0
GM,2004,new_sp,1011.0
GM,2005,new_sp,1127.0
GM,2006,new_sp,1209.0
GM,2007,new_sp,1238.0
GM,2008,new_sp,1300.0
GN,1981,new_sp,
GN,1982,new_sp,
GN,1983,new_sp,
GN,1984,new_sp,
GN,1985,new_sp,
GN,1986,new_sp,
GN,1987,new_sp,
GN,1988,new_sp,
GN,1989,new_sp,
GN,1990,new_sp,
GN,1991,new_sp,
GN,1992,new_sp,
GN,1993,new_sp,2082.0
GN,1994,new_sp,2158.0
GN,1995,new_sp,2263.0
GN,1996,new_sp,2844.0
GN,1997,new_sp,2981.0
GN,1998,new_sp,3362.0
GN,1999,new_sp,3563.0
GN,2000,new_sp,3920.0
GN,2001,new_sp,4092.0
GN,2002,new_sp,4300.0
GN,2003,new_sp,4495.0
GN,2004,new_sp,5015.0
GN,2005,new_sp,5479.0
GN,2006,new_sp,5903.0
GN,2007,new_sp,6199.0
GN,2008,new_sp,6561.0
GQ,1984,new_sp,
GQ,1985,new_sp,
GQ,1986,new_sp,
GQ,1987,new_sp,
GQ,1988,new_sp,
GQ,1989,new_sp,
GQ,1990,new_sp,
GQ,1991,new_sp,
GQ,1992,new_sp,
GQ,1993,new_sp,
GQ,1994,new_sp,
GQ,1995,new_sp,219.0
GQ,1996,new_sp,209.0
GQ,1997,new_sp,226.0
GQ,1998,new_sp,284.0
GQ,2003,new_sp,
GQ,2004,new_sp,406.0
GQ,2006,new_sp,
GQ,2007,new_sp,
GQ,2008,new_sp,541.0
GR,1980,new_sp,
GR,1981,new_sp,
GR,1982,new_sp,
GR,1983,new_sp,
GR,1984,new_sp,
GR,1985,new_sp,
GR,1986,new_sp,
GR,1987,new_sp,
GR,1988,new_sp,
GR,1989,new_sp,
GR,1990,new_sp,
GR,1991,new_sp,
GR,1992,new_sp,
GR,1995,new_sp,
GR,1996,new_sp,
GR,1997,new_sp,285.0
GR,1998,new_sp,313.0
GR,1999,new_sp,143.0
GR,2000,new_sp,235.0
GR,2001,new_sp,213.0
GR,2002,new_sp,212.0
GR,2003,new_sp,234.0
GR,2004,new_sp,176.0
GR,2005,new_sp,197.0
GR,2006,new_sp,210.0
GR,2007,new_sp,257.0
GR,2008,new_sp,80.0
GT,1980,new_sp,
GT,1981,new_sp,
GT,1982,new_sp,
