country,year,sex,age,cases
EE,1980,m,0-14,
EE,1980,m,1524,
EE,1980,m,25-34,
EE,1980,m,35-44,
EE,1980,m,45-54,
EE,1980,m,55-64,
EE,1980,m,65+,
EE,1980,m,undefined,
EE,1980,s,all,
EG,1980,f,0-4,
EG,1980,f,5-14,
EG,1980,f,0-14,
EG,1980,f,1524,
EG,1980,f,25-34,
EG,1980,f,35-44,
EG,1980,f,45-54,
EG,1980,f,55-64,
EG,1980,f,65+,
EG,1980,f,undefined,
EG,1980,m,0-4,
EG,1980,m,5-14,
EG,1980,m,0-14,
EG,1980,m,1524,
EG,1980,m,25-34,
EG,1980,m,35-44,
EG,1980,m,45-54,
EG,1980,m,55-64,
EG,1980,m,65+,
EG,1980,m,undefined,
EG,1980,s,all,
ES,1980,f,0-4,
ES,1980,f,5-14,
ES,1980,f,0-14,
ES,1980,f,1524,
ES,1980,f,25-34,
ES,1980,f,35-44,
ES,1980,f,45-54,
ES,1980,f,55-64,
ES,1980,f,65+,
ES,1980,f,undefined,
ES,1980,m,0-4,
ES,1980,m,5-14,
ES,1980,m,0-14,
ES,1980,m,1524,
ES,1980,m,25-34,
ES,1980,m,35-44,
ES,1980,m,45-54,
ES,1980,m,55-64,
ES,1980,m,65+,
ES,1980,m,undefined,
ES,1980,s,all,
ET,1980,f,0-4,
ET,1980,f,5-14,
ET,1980,f,0-14,
ET,1980,f,1524,
ET,1980,f,25-34,
ET,1980,f,35-44,
ET,1980,f,45-54,
ET,1980,f,55-64,
ET,1980,f,65+,
ET,1980,f,undefined,
ET,1980,m,0-4,
ET,1980,m,5-14,
ET,1980,m,0-14,
ET,1980,m,1524,
ET,1980,m,25-34,
ET,1980,m,35-44,
ET,1980,m,45-54,
ET,1980,m,55-64,
ET,1980,m,65+,
ET,1980,m,undefined,
ET,1980,s,all,
FI,1980,f,0-4,
FI,1980,f,5-14,
FI,1980,f,0-14,
FI,1980,f,1524,
FI,1980,f,25-34,
FI,1980,f,35-44,
FI,1980,f,45-54,
FI,1980,f,55-64,
FI,1980,f,65+,
FI,1980,f,undefined,
FI,1980,m,0-4,
FI,1980,m,5-14,
FI,1980,m,0-14,
FI,1980,m,1524,
FI,1980,m,25-34,
FI,1980,m,35-44,
FI,1980,m,45-54,
FI,1980,m,55-64,
FI,1980,m,65+,
FI,1980,m,undefined,
FI,1980,s,all,
FJ,1980,f,0-4,
FJ,1980,f,5-14,
FJ,1980,f,0-14,
FJ,1980,f,1524,
FJ,1980,f,25-34,
FJ,1980,f,35-44,
FJ,1980,f,45-54,
FJ,1980,f,55-64,
FJ,1980,f,65+,
FJ,1980,f,undefined,
FJ,1980,m,0-4,
FJ,1980,m,5-14,
FJ,1980,m,0-14,
FJ,1980,m,1524,
FJ,1980,m,25-34,
FJ,1980,m,35-44,
FJ,1980,m,45-54,
FJ,1980,m,55-64,
FJ,1980,m,65+,
FJ,1980,m,undefined,
FJ,1980,s,all,
FR,1980,f,0-4,
FR,1980,f,5-14,
FR,1980,f,0-14,
FR,1980,f,1524,
FR,1980,f,25-34,
FR,1980,f,35-44,
FR,1980,f,45-54,
FR,1980,f,55-64,
FR,1980,f,65+,
FR,1980,f,undefined,
FR,1980,m,0-4,
FR,1980,m,5-14,
FR,1980,m,0-14,
FR,1980,m,1524,
FR,1980,m,25-34,
FR,1980,m,35-44,
FR,1980,m,45-54,
FR,1980,m,55-64,
FR,1980,m,65+,
FR,1980,m,undefined,
FR,1980,s,all,
GA,1980,f,0-4,
GA,1980,f,5-14,
GA,1980,f,0-14,
GA,1980,f,1524,
GA,1980,f,25-34,
GA,1980,f,35-44,
GA,1980,f,45-54,
GA,1980,f,55-64,
GA,1980,f,65+,
GA,1980,f,undefined,
GA,1980,m,0-4,
GA,1980,m,5-14,
GA,1980,m,0-14,
GA,1980,m,1524,
GA,1980,m,25-34,
GA,1980,m,35-44,
GA,1980,m,45-54,
GA,1980,m,55-64,
GA,1980,m,65+,
GA,1980,m,undefined,
GA,1980,s,all,
GB,1980,f,0-4,
GB,1980,f,5-14,
GB,1980,f,0-14,
GB,1980,f,1524,
GB,1980,f,25-34,
GB,1980,f,35-44,
GB,1980,f,45-54,
GB,1980,f,55-64,
GB,1980,f,65+,
GB,1980,f,undefined,
GB,1980,m,0-4,
GB,1980,m,5-14,
GB,1980,m,0-14,
GB,1980,m,1524,
GB,1980,m,25-34,
GB,1980,m,35-44,
GB,1980,m,45-54,
GB,1980,m,55-64,
GB,1980,m,65+,
GB,1980,m,undefined,
GB,1980,s,all,
GD,1980,f,0-4,
GD,1980,f,5-14,
GD,1980,f,0-14,
GD,1980,f,1524,
GD,1980,f,25-34,
GD,1980,f,35-44,
GD,1980,f,45-54,
GD,1980,f,55-64,
GD,1980,f,65+,
GD,1980,f,undefined,
GD,1980,m,0-4,
GD,1980,m,5-14,
GD,1980,m,0-14,
GD,1980,m,1524,
GD,1980,m,25-34,
GD,1980,m,35-44,
GD,1980,m,45-54,
GD,1980,m,55-64,
GD,1980,m,65+,
GD,1980,m,undefined,
GD,1980,s,all,
GE,1980,f,0-4,
GE,1980,f,5-14,
GE,1980,f,0-14,
GE,1980,f,1524,
GE,1980,f,25-34,
GE,1980,f,35-44,
GE,1980,f,45-54,
GE,1980,f,55-64,
GE,1980,f,65+,
GE,1980,f,undefined,
GE,1980,m,0-4,
GE,1980,m,5-14,
GE,1980,m,0-14,
GE,1980,m,1524,
GE,1980,m,25-34,
GE,1980,m,35-44,
GE,1980,m,45-54,
GE,1980,m,55-64,
GE,1980,m,65+,
GE,1980,m,undefined,
GE,1980,s,all,
GH,1980,f,0-4,
GH,1980,f,5-14,
GH,1980,f,0-14,
GH,1980,f,1524,
GH,1980,f,25-34,
GH,1980,f,35-44,
GH,1980,f,45-54,
GH,1980,f,55-64,
GH,1980,f,65+,
GH,1980,f,undefined,
GH,1980,m,0-4,
GH,1980,m,5-14,
GH,1980,m,0-14,
GH,1980,m,1524,
GH,1980,m,25-34,
GH,1980,m,35-44,
GH,1980,m,45-54,
GH,1980,m,55-64,
GH,1980,m,65+,
GH,1980,m,undefined,
GH,1980,s,all,
GM,1980,f,0-4,
GM,1980,f,5-14,
GM,1980,f,0-14,
GM,1980,f,1524,
GM,1980,f,25-34,
GM,1980,f,35-44,
GM,1980,f,45-54,
GM,1980,f,55-64,
GM,1980,f,65+,
GM,1980,f,undefined,
GM,1980,m,0-4,
GM,1980,m,5-14,
GM,1980,m,0-14,
GM,1980,m,1524,
GM,1980,m,25-34,
GM,1980,m,35-44,
GM,1980,m,45-54,
GM,1980,m,55-64,
GM,1980,m,65+,
GM,1980,m,undefined,
GM,1980,s,all,
GR,1980,f,0-4,
GR,1980,f,5-14,
GR,1980,f,0-14,
GR,1980,f,1524,
GR,1980,f,25-34,
GR,1980,f,35-44,
GR,1980,f,45-54,
GR,1980,f,55-64,
GR,1980,f,65+,
GR,1980,f,undefined,
GR,1980,m,0-4,
GR,1980,m,5-14,
GR,1980,m,0-14,
GR,1980,m,1524,
GR,1980,m,25-34,
GR,1980,m,35-44,
GR,1980,m,45-54,
GR,1980,m,55-64,
GR,1980,m,65+,
GR,1980,m,undefined,
GR,1980,s,all,
GT,1980,f,0-4,
GT,1980,f,5-14,
GT,1980,f,0-14,
GT,1980,f,1524,
GT,1980,f,25-34,
GT,1980,f,35-44,
GT,1980,f,45-54,
GT,1980,f,55-64,
GT,1980,f,65+,
GT,1980,f,undefined,
GT,1980,m,0-4,
GT,1980,m,5-14,
GT,1980,m,0-14,
GT,1980,m,1524,
GT,1980,m,25-34,
GT,1980,m,35-44,
GT,1980,m,45-54,
GT,1980,m,55-64,
GT,1980,m,65+,
GT,1980,m,undefined,
GT,1980,s,all,
GU,1980,f,0-4,
GU,1980,f,5-14,
GU,1980,f,0-14,
GU,1980,f,1524,
GU,1980,f,25-34,
GU,1980,f,35-44,
GU,1980,f,45-54,
GU,1980,f,55-64,
GU,1980,f,65+,
GU,1980,f,undefined,
GU,1980,m,0-4,
GU,1980,m,5-14,
GU,1980,m,0-14,
GU,1980,m,1524,
GU,1980,m,25-34,
GU,1980,m,35-44,
GU,1980,m,45-54,
GU,1980,m,55-64,
GU,1980,m,65+,
GU,1980,m,undefined,
GU,1980,s,all,
GW,1980,f,0-4,
GW,1980,f,5-14,
GW,1980,f,0-14,
GW,1980,f,1524,
GW,1980,f,25-34,
GW,1980,f,35-44,
GW,1980,f,45-54,
GW,1980,f,55-64,
GW,1980,f,65+,
GW,1980,f,undefined,
GW,1980,m,0-4,
GW,1980,m,5-14,
GW,1980,m,0-14,
GW,1980,m,1524,
GW,1980,m,25-34,
GW,1980,m,35-44,
GW,1980,m,45-54,
GW,1980,m,55-64,
GW,1980,m,65+,
GW,1980,m,undefined,
GW,1980,s,all,
GY,1980,f,0-4,
GY,1980,f,5-14,
GY,1980,f,0-14,
GY,1980,f,1524,
GY,1980,f,25-34,
GY,1980,f,35-44,
GY,1980,f,45-54,
GY,1980,f,55-64,
GY,1980,f,65+,
GY,1980,f,undefined,
GY,1980,m,0-4,
GY,1980,m,5-14,
GY,1980,m,0-14,
GY,1980,m,1524,
GY,1980,m,25-34,
GY,1980,m,35-44,
GY,1980,m,45-54,
GY,1980,m,55-64,
GY,1980,m,65+,
GY,1980,m,undefined,
GY,1980,s,all,
HK,1980,f,0-4,
HK,1980,f,5-14,
HK,1980,f,0-14,
HK,1980,f,1524,
HK,1980,f,25-34,
HK,1980,f,35-44,
HK,1980,f,45-54,
HK,1980,f,55-64,
HK,1980,f,65+,
HK,1980,f,undefined,
HK,1980,m,0-4,
HK,1980,m,5-14,
HK,1980,m,0-14,
HK,1980,m,1524,
HK,1980,m,25-34,
HK,1980,m,35-44,
HK,1980,m,45-54,
HK,1980,m,55-64,
HK,1980,m,65+,
HK,1980,m,undefined,
HK,1980,s,all,
HN,1980,f,0-4,
HN,1980,f,5-14,
HN,1980,f,0-14,
HN,1980,f,1524,
HN,1980,f,25-34,
HN,1980,f,35-44,
HN,1980,f,45-54,
HN,1980,f,55-64,
HN,1980,f,65+,
HN,1980,f,undefined,
HN,1980,m,0-4,
HN,1980,m,5-14,
HN,1980,m,0-14,
HN,1980,m,1524,
HN,1980,m,25-34,
HN,1980,m,35-44,
HN,1980,m,45-54,
HN,1980,m,55-64,
HN,1980,m,65+,
HN,1980,m,undefined,
HN,1980,s,all,
HR,1980,f,0-4,
HR,1980,f,5-14,
HR,1980,f,0-14,
HR,1980,f,1524,
HR,1980,f,25-34,
HR,1980,f,35-44,
HR,1980,f,45-54,
HR,1980,f,55-64,
HR,1980,f,65+,
HR,1980,f,undefined,
HR,1980,m,0-4,
HR,1980,m,5-14,
HR,1980,m,0-14,
HR,1980,m,1524,
HR,1980,m,25-34,
HR,1980,m,35-44,
HR,1980,m,45-54,
HR,1980,m,55-64,
HR,1980,m,65+,
HR,1980,m,undefined,
HR,1980,s,all,
HT,1980,f,0-4,
HT,1980,f,5-14,
HT,1980,f,0-14,
HT,1980,f,1524,
HT,1980,f,25-34,
HT,1980,f,35-44,
HT,1980,f,45-54,
HT,1980,f,55-64,
HT,1980,f,65+,
HT,1980,f,undefined,
HT,1980,m,0-4,
HT,1980,m,5-14,
HT,1980,m,0-14,
HT,1980,m,1524,
HT,1980,m,25-34,
HT,1980,m,35-44,
HT,1980,m,45-54,
HT,1980,m,55-64,
HT,1980,m,65+,
HT,1980,m,undefined,
HT,1980,s,all,
HU,1980,f,0-4,
HU,1980,f,5-14,
HU,1980,f,0-14,
HU,1980,f,1524,
HU,1980,f,25-34,
HU,1980,f,35-44,
HU,1980,f,45-54,
HU,1980,f,55-64,
HU,1980,f,65+,
HU,1980,f,undefined,
HU,1980,m,0-4,
HU,1980,m,5-14,
HU,1980,m,0-14,
HU,1980,m,1524,
HU,1980,m,25-34,
HU,1980,m,35-44,
HU,1980,m,45-54,
HU,1980,m,55-64,
HU,1980,m,65+,
HU,1980,m,undefined,
HU,1980,s,all,
ID,1980,f,0-4,
ID,1980,f,5-14,
ID,1980,f,0-14,
ID,1980,f,1524,
ID,1980,f,25-34,
ID,1980,f,35-44,
ID,1980,f,45-54,
ID,1980,f,55-64,
ID,1980,f,65+,
ID,1980,f,undefined,
ID,1980,m,0-4,
ID,1980,m,5-14,
ID,1980,m,0-14,
ID,1980,m,1524,
ID,1980,m,25-34,
ID,1980,m,35-44,
ID,1980,m,45-54,
ID,1980,m,55-64,
ID,1980,m,65+,
ID,1980,m,undefined,
ID,1980,s,all,
IE,1980,f,0-4,
IE,1980,f,5-14,
IE,1980,f,0-14,
IE,1980,f,1524,
IE,1980,f,25-34,
IE,1980,f,35-44,
IE,1980,f,45-54,
IE,1980,f,55-64,
IE,1980,f,65+,
IE,1980,f,undefined,
IE,1980,m,0-4,
IE,1980,m,5-14,
IE,1980,m,0-14,
IE,1980,m,1524,
IE,1980,m,25-34,
IE,1980,m,35-44,
IE,1980,m,45-54,
IE,1980,m,55-64,
IE,1980,m,65+,
IE,1980,m,undefined,
IE,1980,s,all,
IL,1980,f,0-4,
IL,1980,f,5-14,
IL,1980,f,0-14,
IL,1980,f,1524,
IL,1980,f,25-34,
IL,1980,f,35-44,
IL,1980,f,45-54,
IL,1980,f,55-64,
IL,1980,f,65+,
IL,1980,f,undefined,
IL,1980,m,0-4,
IL,1980,m,5-14,
IL,1980,m,0-14,
IL,1980,m,1524,
IL,1980,m,25-34,
IL,1980,m,35-44,
IL,1980,m,45-54,
IL,1980,m,55-64,
IL,1980,m,65+,
IL,1980,m,undefined,
IL,1980,s,all,
IN,1980,f,0-4,
IN,1980,f,5-14,
IN,1980,f,0-14,
IN,1980,f,1524,
IN,1980,f,25-34,
IN,1980,f,35-44,
IN,1980,f,45-54,
IN,1980,f,55-64,
IN,1980,f,65+,
IN,1980,f,undefined,
IN,1980,m,0-4,
IN,1980,m,5-14,
IN,1980,m,0-14,
IN,1980,m,1524,
IN,1980,m,25-34,
IN,1980,m,35-44,
IN,1980,m,45-54,
IN,1980,m,55-64,
IN,1980,m,65+,
IN,1980,m,undefined,
IN,1980,s,all,
IQ,1980,f,0-4,
IQ,1980,f,5-14,
IQ,1980,f,0-14,
IQ,1980,f,1524,
IQ,1980,f,25-34,
IQ,1980,f,35-44,
IQ,1980,f,45-54,
IQ,1980,f,55-64,
IQ,1980,f,65+,
IQ,1980,f,undefined,
IQ,1980,m,0-4,
IQ,1980,m,5-14,
IQ,1980,m,0-14,
IQ,1980,m,1524,
IQ,1980,m,25-34,
IQ,1980,m,35-44,
IQ,1980,m,45-54,
IQ,1980,m,55-64,
IQ,1980,m,65+,
IQ,1980,m,undefined,
IQ,1980,s,all,
IR,1980,f,0-4,
IR,1980,f,5-14,
IR,1980,f,0-14,
IR,1980,f,1524,
IR,1980,f,25-34,
IR,1980,f,35-44,
IR,1980,f,45-54,
IR,1980,f,55-64,
IR,1980,f,65+,
IR,1980,f,undefined,
IR,1980,m,0-4,
IR,1980,m,5-14,
IR,1980,m,0-14,
IR,1980,m,1524,
IR,1980,m,25-34,
IR,1980,m,35-44,
IR,1980,m,45-54,
IR,1980,m,55-64,
IR,1980,m,65+,
IR,1980,m,undefined,
IR,1980,s,all,
IS,1980,f,0-4,
IS,1980,f,5-14,
IS,1980,f,0-14,
IS,1980,f,1524,
IS,1980,f,25-34,
IS,1980,f,35-44,
IS,1980,f,45-54,
IS,1980,f,55-64,
IS,1980,f,65+,
IS,1980,f,undefined,
IS,1980,m,0-4,
IS,1980,m,5-14,
IS,1980,m,0-14,
IS,1980,m,1524,
IS,1980,m,25-34,
IS,1980,m,35-44,
IS,1980,m,45-54,
IS,1980,m,55-64,
IS,1980,m,65+,
IS,1980,m,undefined,
IS,1980,s,all,
IT,1980,f,0-4,
IT,1980,f,5-14,
IT,1980,f,0-14,
IT,1980,f,1524,
IT,1980,f,25-34,
IT,1980,f,35-44,
IT,1980,f,45-54,
IT,1980,f,55-64,
IT,1980,f,65+,
IT,1980,f,undefined,
IT,1980,m,0-4,
IT,1980,m,5-14,
IT,1980,m,0-14,
IT,1980,m,1524,
IT,1980,m,25-34,
IT,1980,m,35-44,
IT,1980,m,45-54,
IT,1980,m,55-64,
IT,1980,m,65+,
IT,1980,m,undefined,
IT,1980,s,all,
JM,1980,f,0-4,
JM,1980,f,5-14,
JM,1980,f,0-14,
JM,1980,f,1524,
JM,1980,f,25-34,
JM,1980,f,35-44,
JM,1980,f,45-54,
JM,1980,f,55-64,
JM,1980,f,65+,
JM,1980,f,undefined,
JM,1980,m,0-4,
JM,1980,m,5-14,
JM,1980,m,0-14,
JM,1980,m,1524,
JM,1980,m,25-34,
JM,1980,m,35-44,
JM,1980,m,45-54,
JM,1980,m,55-64,
JM,1980,m,65+,
JM,1980,m,undefined,
JM,1980,s,all,
JO,1980,f,0-4,
JO,1980,f,5-14,
JO,1980,f,0-14,
JO,1980,f,1524,
JO,1980,f,25-34,
JO,1980,f,35-44,
JO,1980,f,45-54,
JO,1980,f,55-64,
JO,1980,f,65+,
JO,1980,f,undefined,
JO,1980,m,0-4,
JO,1980,m,5-14,
JO,1980,m,0-14,
JO,1980,m,1524,
JO,1980,m,25-34,
JO,1980,m,35-44,
JO,1980,m,45-54,
JO,1980,m,55-64,
JO,1980,m,65+,
JO,1980,m,undefined,
JO,1980,s,all,
JP,1980,f,0-4,
JP,1980,f,5-14,
JP,1980,f,0-14,
JP,1980,f,1524,
JP,1980,f,25-34,
JP,1980,f,35-44,
JP,1980,f,45-54,
JP,1980,f,55-64,
JP,1980,f,65+,
JP,1980,f,undefined,
JP,1980,m,0-4,
JP,1980,m,5-14,
JP,1980,m,0-14,
JP,1980,m,1524,
JP,1980,m,25-34,
JP,1980,m,35-44,
JP,1980,m,45-54,
JP,1980,m,55-64,
JP,1980,m,65+,
JP,1980,m,undefined,
JP,1980,s,all,
KE,1980,f,0-4,
KE,1980,f,5-14,
KE,1980,f,0-14,
KE,1980,f,1524,
KE,1980,f,25-34,
KE,1980,f,35-44,
KE,1980,f,45-54,
KE,1980,f,55-64,
KE,1980,f,65+,
KE,1980,f,undefined,
KE,1980,m,0-4,
KE,1980,m,5-14,
KE,1980,m,0-14,
KE,1980,m,1524,
KE,1980,m,25-34,
KE,1980,m,35-44,
KE,1980,m,45-54,
KE,1980,m,55-64,
KE,1980,m,65+,
KE,1980,m,undefined,
KE,1980,s,all,
KG,1980,f,0-4,
KG,1980,f,5-14,
KG,1980,f,0-14,
KG,1980,f,1524,
KG,1980,f,25-34,
KG,1980,f,35-44,
KG,1980,f,45-54,
KG,1980,f,55-64,
KG,1980,f,65+,
KG,1980,f,undefined,
KG,1980,m,0-4,
KG,1980,m,5-14,
KG,1980,m,0-14,
KG,1980,m,1524,
KG,1980,m,25-34,
KG,1980,m,35-44,
KG,1980,m,45-54,
KG,1980,m,55-64,
KG,1980,m,65+,
KG,1980,m,undefined,
KG,1980,s,all,
KH,1980,f,0-4,
KH,1980,f,5-14,
KH,1980,f,0-14,
KH,1980,f,1524,
KH,1980,f,25-34,
KH,1980,f,35-44,
KH,1980,f,45-54,
KH,1980,f,55-64,
KH,1980,f,65+,
KH,1980,f,undefined,
KH,1980,m,0-4,
KH,1980,m,5-14,
KH,1980,m,0-14,
KH,1980,m,1524,
KH,1980,m,25-34,
KH,1980,m,35-44,
KH,1980,m,45-54,
KH,1980,m,55-64,
KH,1980,m,65+,
KH,1980,m,undefined,
KH,1980,s,all,
KI,1980,f,0-4,
KI,1980,f,5-14,
KI,1980,f,0-14,
KI,1980,f,1524,
KI,1980,f,25-34,
KI,1980,f,35-44,
KI,1980,f,45-54,
KI,1980,f,55-64,
KI,1980,f,65+,
KI,1980,f,undefined,
KI,1980,m,0-4,
KI,1980,m,5-14,
KI,1980,m,0-14,
KI,1980,m,1524,
KI,1980,m,25-34,
KI,1980,m,35-44,
KI,1980,m,45-54,
KI,1980,m,55-64,
KI,1980,m,65+,
KI,1980,m,undefined,
KI,1980,s,all,
KN,1980,f,0-4,
KN,1980,f,5-14,
KN,1980,f,0-14,
KN,1980,f,1524,
KN,1980,f,25-34,
KN,1980,f,35-44,
KN,1980,f,45-54,
KN,1980,f,55-64,
KN,1980,f,65+,
KN,1980,f,undefined,
KN,1980,m,0-4,
KN,1980,m,5-14,
KN,1980,m,0-14,
KN,1980,m,1524,
KN,1980,m,25-34,
KN,1980,m,35-44,
KN,1980,m,45-54,
KN,1980,m,55-64,
KN,1980,m,65+,
KN,1980,m,undefined,
KN,1980,s,all,
KR,1980,f,0-4,
KR,1980,f,5-14,
KR,1980,f,0-14,
KR,1980,f,1524,
KR,1980,f,25-34,
KR,1980,f,35-44,
KR,1980,f,45-54,
KR,1980,f,55-64,
KR,1980,f,65+,
KR,1980,f,undefined,
KR,1980,m,0-4,
KR,1980,m,5-14,
KR,1980,m,0-14,
KR,1980,m,1524,
KR,1980,m,25-34,
KR,1980,m,35-44,
KR,1980,m,45-54,
KR,1980,m,55-64,
KR,1980,m,65+,
KR,1980,m,undefined,
KR,1980,s,all,
KW,1980,f,0-4,
KW,1980,f,5-14,
KW,1980,f,0-14,
KW,1980,f,1524,
KW,1980,f,25-34,
KW,1980,f,35-44,
KW,1980,f,45-54,
KW,1980,f,55-64,
KW,1980,f,65+,
KW,1980,f,undefined,
KW,1980,m,0-4,
KW,1980,m,5-14,
KW,1980,m,0-14,
KW,1980,m,1524,
KW,1980,m,25-34,
KW,1980,m,35-44,
KW,1980,m,45-54,
KW,1980,m,55-64,
KW,1980,m,65+,
KW,1980,m,undefined,
KW,1980,s,all,
KY,1980,f,0-4,
KY,1980,f,5-14,
KY,1980,f,0-14,
KY,1980,f,1524,
KY,1980,f,25-34,
KY,1980,f,35-44,
KY,1980,f,45-54,
KY,1980,f,55-64,
KY,1980,f,65+,
KY,1980,f,undefined,
KY,1980,m,0-4,
KY,1980,m,5-14,
KY,1980,m,0-14,
KY,1980,m,1524,
KY,1980,m,25-34,
KY,1980,m,35-44,
KY,1980,m,45-54,
KY,1980,m,55-64,
KY,1980,m,65+,
KY,1980,m,undefined,
KY,1980,s,all,
KZ,1980,f,0-4,
KZ,1980,f,5-14,
KZ,1980,f,0-14,
KZ,1980,f,1524,
KZ,1980,f,25-34,
KZ,1980,f,35-44,
KZ,1980,f,45-54,
KZ,1980,f,55-64,
KZ,1980,f,65+,
KZ,1980,f,undefined,
KZ,1980,m,0-4,
KZ,1980,m,5-14,
KZ,1980,m,0-14,
KZ,1980,m,1524,
KZ,1980,m,25-34,
KZ,1980,m,35-44,
KZ,1980,m,45-54,
KZ,1980,m,55-64,
KZ,1980,m,65+,
KZ,1980,m,undefined,
KZ,1980,s,all,
LA,1980,f,0-4,
LA,1980,f,5-14,
LA,1980,f,0-14,
LA,1980,f,1524,
LA,1980,f,25-34,
LA,1980,f,35-44,
LA,1980,f,45-54,
LA,1980,f,55-64,
LA,1980,f,65+,
LA,1980,f,undefined,
LA,1980,m,0-4,
LA,1980,m,5-14,
LA,1980,m,0-14,
LA,1980,m,1524,
LA,1980,m,25-34,
LA,1980,m,35-44,
LA,1980,m,45-54,
LA,1980,m,55-64,
LA,1980,m,65+,
LA,1980,m,undefined,
LA,1980,s,all,
LC,1980,f,0-4,
LC,1980,f,5-14,
LC,1980,f,0-14,
LC,1980,f,1524,
LC,1980,f,25-34,
LC,1980,f,35-44,
LC,1980,f,45-54,
LC,1980,f,55-64,
LC,1980,f,65+,
LC,1980,f,undefined,
LC,1980,m,0-4,
LC,1980,m,5-14,
LC,1980,m,0-14,
LC,1980,m,1524,
LC,1980,m,25-34,
LC,1980,m,35-44,
LC,1980,m,45-54,
LC,1980,m,55-64,
LC,1980,m,65+,
LC,1980,m,undefined,
LC,1980,s,all,
LK,1980,f,0-4,
LK,1980,f,5-14,
LK,1980,f,0-14,
LK,1980,f,1524,
LK,1980,f,25-34,
LK,1980,f,35-44,
LK,1980,f,45-54,
LK,1980,f,55-64,
LK,1980,f,65+,
LK,1980,f,undefined,
LK,1980,m,0-4,
LK,1980,m,5-14,
LK,1980,m,0-14,
LK,1980,m,1524,
LK,1980,m,25-34,
LK,1980,m,35-44,
LK,1980,m,45-54,
LK,1980,m,55-64,
LK,1980,m,65+,
LK,1980,m,undefined,
LK,1980,s,all,
LR,1980,f,0-4,
LR,1980,f,5-14,
LR,1980,f,0-14,
LR,1980,f,1524,
LR,1980,f,25-34,
LR,1980,f,35-44,
LR,1980,f,45-54,
LR,1980,f,55-64,
LR,1980,f,65+,
LR,1980,f,undefined,
LR,1980,m,0-4,
LR,1980,m,5-14,
LR,1980,m,0-14,
LR,1980,m,1524,
LR,1980,m,25-34,
LR,1980,m,35-44,
LR,1980,m,45-54,
LR,1980,m,55-64,
LR,1980,m,65+,
LR,1980,m,undefined,
LR,1980,s,all,
LS,1980,f,0-4,
LS,1980,f,5-14,
LS,1980,f,0-14,
LS,1980,f,1524,
LS,1980,f,25-34,
LS,1980,f,35-44,
LS,1980,f,45-54,
LS,1980,f,55-64,
LS,1980,f,65+,
LS,1980,f,undefined,
LS,1980,m,0-4,
LS,1980,m,5-14,
LS,1980,m,0-14,
LS,1980,m,1524,
LS,1980,m,25-34,
LS,1980,m,35-44,
LS,1980,m,45-54,
LS,1980,m,55-64,
LS,1980,m,65+,
LS,1980,m,undefined,
LS,1980,s,all,
LT,1980,f,0-4,
LT,1980,f,5-14,
LT,1980,f,0-14,
LT,1980,f,1524,
LT,1980,f,25-34,
LT,1980,f,35-44,
LT,1980,f,45-54,
LT,1980,f,55-64,
LT,1980,f,65+,
LT,1980,f,undefined,
LT,1980,m,0-4,
LT,1980,m,5-14,
LT,1980,m,0-14,
LT,1980,m,1524,
LT,1980,m,25-34,
LT,1980,m,35-44,
LT,1980,m,45-54,
LT,1980,m,55-64,
LT,1980,m,65+,
LT,1980,m,undefined,
LT,1980,s,all,
LU,1980,f,0-4,
LU,1980,f,5-14,
LU,1980,f,0-14,
LU,1980,f,1524,
LU,1980,f,25-34,
LU,1980,f,35-44,
LU,1980,f,45-54,
LU,1980,f,55-64,
LU,1980,f,65+,
LU,1980,f,undefined,
LU,1980,m,0-4,
LU,1980,m,5-14,
LU,1980,m,0-14,
LU,1980,m,1524,
LU,1980,m,25-34,
LU,1980,m,35-44,
LU,1980,m,45-54,
LU,1980,m,55-64,
LU,1980,m,65+,
LU,1980,m,undefined,
LU,1980,s,all,
LV,1980,f,0-4,
LV,1980,f,5-14,
LV,1980,f,0-14,
LV,1980,f,1524,
LV,1980,f,25-34,
LV,1980,f,35-44,
LV,1980,f,45-54,
LV,1980,f,55-64,
LV,1980,f,65+,
LV,1980,f,undefined,
LV,1980,m,0-4,
LV,1980,m,5-14,
LV,1980,m,0-14,
LV,1980,m,1524,
LV,1980,m,25-34,
LV,1980,m,35-44,
LV,1980,m,45-54,
LV,1980,m,55-64,
LV,1980,m,65+,
LV,1980,m,undefined,
LV,1980,s,all,
LY,1980,f,0-4,
LY,1980,f,5-14,
LY,1980,f,0-14,
LY,1980,f,1524,
LY,1980,f,25-34,
LY,1980,f,35-44,
LY,1980,f,45-54,
LY,1980,f,55-64,
LY,1980,f,65+,
LY,1980,f,undefined,
LY,1980,m,0-4,
LY,1980,m,5-14,
LY,1980,m,0-14,
LY,1980,m,1524,
LY,1980,m,25-34,
LY,1980,m,35-44,
LY,1980,m,45-54,
LY,1980,m,55-64,
LY,1980,m,65+,
LY,1980,m,undefined,
LY,1980,s,all,
MA,1980,f,0-4,
MA,1980,f,5-14,
MA,1980,f,0-14,
MA,1980,f,1524,
MA,1980,f,25-34,
MA,1980,f,35-44,
MA,1980,f,45-54,
MA,1980,f,55-64,
MA,1980,f,65+,
MA,1980,f,undefined,
MA,1980,m,0-4,
MA,1980,m,5-14,
MA,1980,m,0-14,
MA,1980,m,1524,
MA,1980,m,25-34,
